username,content
SinkaJ_JKT48,Sakit leher.... kayanya gara2 laydown kemarin (?)
SinkaJ_JKT48,"Sudah selesai kuliaaah, sekarang lanjut kegiatan bareng team K3 hehe"
SinkaJ_JKT48,Seneng banget bisa bawain BnT lagi brg member2 yg ke jepang kemarin. Terimakasih banyak yaaa untuk theater dua show dan ds nyaaa
SinkaJ_JKT48,Yuk ds sesi 1~
SinkaJ_JKT48,yarrabbb
SinkaJ_JKT48,"Show satu selesai, terimakasih sudah datang!! Sampai bertemu show dua yaa"
SinkaJ_JKT48,Sampai bertemu besok di Pertunjukan JKT48 di AKB48 Theater Matahari Milikku ~Indonesia Encore~
SinkaJ_JKT48,Siapa yang nonton #JKT48Insert13th_TTV ??
SinkaJ_JKT48,"Besok datang yah ke honda day di ice bsd, tapi aku ngga ikut perform soalnya ada kuliah"
SinkaJ_JKT48,"RT @officialJKT48: Waktu apply ""Pertunjukan JKT48 di AKB48 Theater Matahari Milikku ~Indonesia Encore~"" hanya sampai malam ini. Pastikan"
SinkaJ_JKT48,RT @officialJKT48: [Teaser] Pertunjukan JKT48 di AKB48 Theater Matahari Milikku ~Indonesia Encore~
SinkaJ_JKT48,RT @officialJKT48: [Teaser] JKT48 - LOVE TRIP | New Single!
SinkaJ_JKT48,RT @TraxFMJKT: Seru kan ngobrolnya bareng @officialJKT48 - @Viny_JKT48 @Yona_JKT48 @SinkaJ_JKT48 di #IRONight - TheRealClubsky! Kalo mau la
SinkaJ_JKT48,@SinkaJ_JKT48 yaa dari interview radio ini terlihat bahwa saya sangat tidak romantis~ hahahahaha
SinkaJ_JKT48,Yukyuk stay tune di 101.4 Trax FM
SinkaJ_JKT48,Happy birthday @C_MichelleJKT48 yang selalu ceria dan semangat #HBDSweet17Michelle sukses teruuus
SinkaJ_JKT48,Yeaaay terimakasih yang udah dengerin UFM tadi hehe nanti jangan lupa yaa jam 9 di Trax FM
SinkaJ_JKT48,"RT @Viny_JKT48: Jam 5 sore aku, @YonaJKT48, dan @SinkaJ_JKT48 bakal siaran live di @UFM947. Hehehe yuk dengerin"
SinkaJ_JKT48,"Baru selesai makan nih, sekarang mau lanjut interview Radio UFM nanti dengerin yah jam 5"
SinkaJ_JKT48,RT @officialJKT48: Ini dia Member JKT48 yang bakal siaran di @TraxFMJKT pukul 21.00 WIB nanti malam!
SinkaJ_JKT48,Hi
SinkaJ_JKT48,Mv love trip nya udah rilis yah?? Gimana menurut kalian?? Hehe
SinkaJ_JKT48,RT @officialJKT48: [INFO] LOVE TRIP de 2-Shot! Event
SinkaJ_JKT48,"RT @officialJKT48: [INFO] Dengerin Interview bareng Member JKT48 di @UFM947 tanggal 28 Oktober 2016, pukul 17.00 WIB!"
SinkaJ_JKT48,"Aku ngga theater hariini, kuliah sampe malem lagi~ tapi tetep dateng SBgN yaaa"
SinkaJ_JKT48,"Hallo hariini aku ngga kuliah, tapi ada kegiatan lain"
SinkaJ_JKT48,"Alhamdulillah selesai semua kegiatan hariini, sekarang udah di jalan pulang hehe"
SinkaJ_JKT48,"Ka @ghaidaJKT48 semoga tetep sukses ya, apapun pilihan ka ghaida pasti yang terbaik. Ganbatte senpai!! #TerimaKasihGhaidaJKT48"
SinkaJ_JKT48,"RT @RChikanoJKT48: Terimakasih show hari ini selesai theater ,aku lapar bgt...jadi aku ajak member makan Udon"
SinkaJ_JKT48,"Lagi jalan2 sama natalia, chika san sama ka yona nih uwuwu~"
SinkaJ_JKT48,Akhirnya bertemu juga yaa kita haaha terimakasih untuk theater hariini
SinkaJ_JKT48,"Besok pergi tuk bertemu yaaa, sudah lama~"
SinkaJ_JKT48,"Jadi tadi sampe dirumah aku ketiduran sejam, trus bangun2 langsung disuruh makan malem sama papi haha sepertinya hayati lelah"
SinkaJ_JKT48,"Yeaaaay selesai kegiatan hariini, sekarang udah di jalan pulang nih sama mamah uty~"
SinkaJ_JKT48,Udah bangun daritadi kook xP kuliah pagi nih
SinkaJ_JKT48,"Aku kuliah sore hariini, udah ketinggalan banyak banget materinya huhu"
SinkaJ_JKT48,Haiii~
SinkaJ_JKT48,"Besok aku ngga theateran dulu ya, kuliah sampe malem nih... tapi tetep dateng SBgN yaaaa"
SinkaJ_JKT48,Waaaaaaaaa
SinkaJ_JKT48,"Aku sampe dirumah langsung di sambut keikei yg nagih bus, karna aku ngga dapet busnya jadi aku kasih makanan aja, untung tetep seneng haha"
SinkaJ_JKT48,Alhamdulillah sudah sampai di jakarta yuhuuuu
SinkaJ_JKT48,"Sekarang sudah di bandara, sampai bertemu lagi!! Mudah2an nanti aku bisa ke jepang lagi yaa amiiiinnn"
SinkaJ_JKT48,Still awake
SinkaJ_JKT48,"Selesai AKB show, ada waktu buat jalan2 sebelum balik ke indonesia. Trs di bagi2 perkelompok gitukan. Aku bareng lidya, ka yona sama viny"
SinkaJ_JKT48,Hariini ada taping untuk AKB show
SinkaJ_JKT48,RT @officialJKT48: Pertunjukan terakhir JKT48 di AKB48 Theater. Terima kasih untuk AKB48 yang telah mengundang dan juga untuk Fans yang dat
SinkaJ_JKT48,"Terimakasih banyak semuaaaa, 3 show boku no taiyou di AKB48 theater sudah selesai, alhamdulillah ya"
SinkaJ_JKT48,Idol nante yobanaide
SinkaJ_JKT48,"Haihai hariini dua show terakhir, sekarang baru selesai show 1, sejam lagi mulai show 2 nih uwuuwuw"
SinkaJ_JKT48,"@SinkaJ_JKT48 ngga sempet foto tadi, besok deh yaa hehehe"
SinkaJ_JKT48,"Tadi aku bawain unit song idol nante yobanaide sama yupi, vanka dan michelle hehe"
SinkaJ_JKT48,Show pertama boku no taiyou di AKB48 Theater sudah selesai~ ada foto sama teteh nih jadi adik yang tertukar dulu he
SinkaJ_JKT48,RT @officialJKT48: JKT48 Members' arrival at AKB48 Theater. Epic!
SinkaJ_JKT48,"Aku bobo sama inyi minyi nih, tapi dia udah tidur duluaaaan :( sekarang aku juga mau tidur hehe oyasuminkaaa"
SinkaJ_JKT48,Cerita janken taikai kemarin~
SinkaJ_JKT48,"Sudah selesai latihan dan sudah di hotel nih~ yuhuuuu ngga sabar theateran hari pertamaaaa, doki doki"
SinkaJ_JKT48,"Hai hai, anak2 yang lain hariini udah dateng~ nanti sore mau latihan nih buat theater besok hehe"
SinkaJ_JKT48,Nih dijepang hari ke 5 terbukti ngga tambah gendut
SinkaJ_JKT48,"Abis makan malam, makan daging sapi~ disini aku makannya dikit kok tenang aja pulang2 gabakal tambah gendut"
SinkaJ_JKT48,Selesai interview sekarang mau balik ke hotel~
SinkaJ_JKT48,"RT @melodyJKT48: Doakan kami ya semoga bisa perform dengan baik, bahkan sangat baik. We'll do our best. Doakan ya"
SinkaJ_JKT48,"Alhamdulillah akhirnya makan juga, kenyang kenyaaaang"
SinkaJ_JKT48,"Tadi aku abis interview sama haruka, nanti mau makan malem bareng hehe. Karna tadi bangunnya kesiangan jadi blm makan siang deh"
SinkaJ_JKT48,"Hariini ngga jadi ketempat mainan, besok2 deh haha xD tadi abis makan ramen, enakkkk"
SinkaJ_JKT48,"Aku lagi jalan2 aja, ngebolang di sini hahaah xD trus ke toko2 baju sama sepatu, lucu lucu banget :( kayanya nanti mau ketempat mainan deh"
SinkaJ_JKT48,Jadi tadi keikei video call aku terus minta beliin mainan bus haha gemes banget sepanjang video call teriak bus bus
SinkaJ_JKT48,RT @officialJKT48: [INFO] Petunjuk untuk Pembeli Tiket Pertunjukan JKT48 di AKB48 Theater - Akihabara yang tinggal di Indonesia
SinkaJ_JKT48,Yuk bobo
SinkaJ_JKT48,"Belom tiduur soalnya abis ngemil, maafkan mukaku yang kaya bakpao ini~"
SinkaJ_JKT48,"Aku tetep semangat kok tenang aja, apalagi nanti tanggal 15&amp;16 ada bnt di theater akb48 hehe"
SinkaJ_JKT48,"Seneng banget tadi ada fans yang bawa placard nama aku dan bawa bendera indonesia, terimakasih yaa udah teriakin nama aku"
SinkaJ_JKT48,RT @HarukaN_JKT48: Jangan lupa nanti datang ke theaterAKB48 tadi sekalian promosi theater AKB48 akb48
SinkaJ_JKT48,"Terimakasih yaa yang udah doain aku, mungkin blm rejeki aku tapi aku udah seneng banget bisa berdiri diatas panggun"
SinkaJ_JKT48,RT @officialJKT48: Acara Janken AKB48 sedang berlangsung. @SinkaJ_JKT48 mewakili JKT48 dalam turnamen ini. #GoodLuckSinkaJKT48
SinkaJ_JKT48,RT @Dena_JKT48: Dudut semangat semoga keberuntungan ada dipihakmu lagi Oink oink @SinkaJ_JKT48
SinkaJ_JKT48,"RT @Lidya_JKT48: genduuut semoga keberuntungan ada dipihakmu (lagi). aaaamin, Godspeeeed! @SinkaJ_JKT48"
SinkaJ_JKT48,RT @kinalJKT48: @SinkaJ_JKT48 dut semangat ya! semua keberuntungan pasti untuk dudut aminnnn! aminnnn
SinkaJ_JKT48,RT @Viny_JKT48: Good luck baby girll @SinkaJ_JKT48. Go beat them all!
SinkaJ_JKT48,"RT @Ikha_JKT48: Semangatt dudutpandaikanhiuuu @SinkaJ_JKT48 smga ini jd blan dan thunnya kamu, dudut psti bisa inget jankennya"
SinkaJ_JKT48,RT @Nat_JKT48: Selamat pagii ^^ Tiba tiba ke inget @SinkaJ_JKT48 dudut semaNat yaah dut !!!! Kami semua mendoakan mu
SinkaJ_JKT48,RT @shaniaJKT48: @SinkaJ_JKT48 kak dudut GOODLUCK! Hajar bleeeh! Menang menang menang *sihir* *transferenergipositif*
SinkaJ_JKT48,RT @Uty_JKT48: @SinkaJ_JKT48 semangat dudut!!!! GoGoGo!!!
SinkaJ_JKT48,Doakan aku yah!!
SinkaJ_JKT48,"Besok harus bangun subuh nih, doain aku yaaah hehe"
SinkaJ_JKT48,"Tadi aku sama haruka san jalan2 ke ueno zoo sama shibuya. Udah daritadi sih dihotel tapi bersih2 segala macem dulu, nah sekarang mau bobo"
SinkaJ_JKT48,"Sekarang lagi mau sarapan dulu, hujaaaan disini salah banget pake sepatu putih"
SinkaJ_JKT48,Uwuwuwu mau kemana kitaaaa??
SinkaJ_JKT48,Touchdown japan
SinkaJ_JKT48,Kaya adik kakak ya hahahah
SinkaJ_JKT48,RT @HarukaN_JKT48: Aku berangkat ke japan dulu ya sama @SinkaJ_JKT48 nanti aku bantuin sinka janken AKB48 juga!! bye-bye
SinkaJ_JKT48,"Tadi pagi aku latihan dulu, sekarang mau lanjutin packing buat ntar malem hehe"
SinkaJ_JKT48,"Besok aku ngga theateran dulu, tapi tetep nonton SBgN yaaah"
SinkaJ_JKT48,"RT @officialJKT48: Dengarkan Single ""Love Trip"" JKT48 lewat iTunes!"
SinkaJ_JKT48,"Happy birthday @N_ShaniJKT48 yang ketawanya kocak, untung cantik yah haha xD sukses teruuuusss #HappyShan18irthday"
SinkaJ_JKT48,Yeaaay senangnya sudah dirumah setelah terjebak macet 4x hariini hahaha
SinkaJ_JKT48,"Sudah selesai kegiatan hariini, tapi mau ke mall dua huruf dulu hehe"
SinkaJ_JKT48,Selamat pagi! Selamat beraktivitas
SinkaJ_JKT48,RT @officialJKT48: Sekarang kamu bisa melihat foto-foto kegiatan para Member di TV dalam JKT48 ON TELEVISION:
SinkaJ_JKT48,Dingiiiiinnnn
SinkaJ_JKT48,Gabisa tidur di perpus soalnya yg waktu itu aku tidur di perpus aja dimarahin katanya gaboleh tidur disana
SinkaJ_JKT48,Huhu udah bangun pagi pagi dosennya nggaada
SinkaJ_JKT48,Yuk nonton @BaperRcti sekarang~ #BaperWithJKT48
SinkaJ_JKT48,Haihai
SinkaJ_JKT48,"Alhamdulillah akhirnya sampai di rumah juga, kalau begitu selamat tidur"
SinkaJ_JKT48,"RT @officialJKT48: [INFO] Jangan lewatkan @BaperRcti 2 Oktober, 12.00 WIB!"
SinkaJ_JKT48,"Sudah sampai di jakarta nih, besok bertemu di comic con dan theater show dua yaa"
SinkaJ_JKT48,Sampai bertemu lagi surabayaaa
SinkaJ_JKT48,Happy birthday @Via_JKT48 einsteinnya K3 haha semangat terus!! #Ama21ngSaktia
SinkaJ_JKT48,"Happy birthday @S_OktaJKT48 wish you all the best, jangan tambah tinggi lagi ya kasian temen2 yang lain #HBDSweetBay17itanJKT48"
SinkaJ_JKT48,Terimakasih yang tadi udah datang dan terimakasih @hondaisme udah undang JKT48 ke Surabaya
SinkaJ_JKT48,"Yukyuk datang ke Booth @hondaisme di GIIAS, Grand City, jam 5 sore"
SinkaJ_JKT48,"@SinkaJ_JKT48 wishnya semoga aku menang janken lawan akb48 yaaa, aminnnn"
SinkaJ_JKT48,Happy #1stoctober
SinkaJ_JKT48,Selamat pagi
SinkaJ_JKT48,Uwuwuuw jangan lupa nonton yaaa
SinkaJ_JKT48,"Kusudah sampai dirumah, udah lama ngga main sama keikei, eh ternyata keikeinya lagi main kerumah aku hihi"
SinkaJ_JKT48,"Pas bawain lagu sasae juga hampir semua team K3 nangis, ternyata kalo dari sisi penonton ngeliat member nangis gitu jadi ikutan sedih yaa..."
SinkaJ_JKT48,Huhu dengerin lagu sasae sampe merinding
SinkaJ_JKT48,"Yukyuk 2 shot sama aku hari minggu, jam 1 siang yaaa"
SinkaJ_JKT48,Ini yang mau nonton dvd request hour papi aku... pas aku dijemput udah di setel dvdnya hahaha
SinkaJ_JKT48,"Dijalan pulang nih, terjebak macet sambil nonton video request hour haha"
SinkaJ_JKT48,"Haihai sudah selesai kuliah sore nih, tadi abis makan batagor sama cakwe hehe"
SinkaJ_JKT48,Sudah selesai latihan dan sudah dirumah. Selamat tiduuuuurrr
SinkaJ_JKT48,"Tadi aku pergi nonton sama cahe @Acha_JKT48 dulu, sekarang mau latihan buat honda GIIAS surabaya hehe"
SinkaJ_JKT48,RT @Acha_JKT48: Apa pemikiran kalian tuh sm ya kaya gw?? Hmm gila gw tuh kaya kakaknya dudut -___- gw yakin hampir semuanya setuju huft
SinkaJ_JKT48,Datang yaaaaah~
SinkaJ_JKT48,Tadi abis makan2 dulu sama team K3 dan staff. Sekarang udah dijalan pulang~
SinkaJ_JKT48,RT @paopaoPap: 88 (^-^)/
SinkaJ_JKT48,"#TerimaKasihHanna ade bongsor akuu, sukses terus kedepannya. Aku cayang hanceeeee"
SinkaJ_JKT48,"Hai baru selesai kuliah nih, sekarang lagi di jalan menuju theater~"
SinkaJ_JKT48,"Oiya besok pergi tuk bertemu yah, last show ade bongsor nih huhu. Ditunggu loh~"
SinkaJ_JKT48,"Haihai aku baru selesai latihan, sekarang lagi di jalan pulang, tumben nih jam segini udah ngantuk"
SinkaJ_JKT48,Oow aku ketauan
SinkaJ_JKT48,RT @melodyJKT48: Lagi ah (9/26/16)
SinkaJ_JKT48,Terimakasih yang udah nonton dahsyat tadi~ sekarang kumau kuliah dulu hehe
SinkaJ_JKT48,Terimakasih yah!!
SinkaJ_JKT48,#dahSyatJKT48LoveTrip
SinkaJ_JKT48,"Hujannya deras banget, hati hati yah yang lagi di jalan~"
SinkaJ_JKT48,Nonton yaah!!
SinkaJ_JKT48,RT @WIB_NET: Sabar ya @SinkaJ_JKT48 dan @Naomi_JKT48 jangan ikut2an emosi loooh #WIB_PHP
SinkaJ_JKT48,"Alhamdulillah sudah selesai kegiatan hariini, besok ku kuliah pagi sampe sore nih"
SinkaJ_JKT48,"Ade centiiiillll yang suka kepooo @Nadila_JKT48 happy birthday yaaa, sukses terus #Nadila18thBirthday"
SinkaJ_JKT48,Pagi! Selamat hari jumat~
SinkaJ_JKT48,"Kutidur dulu yaaa, besok ada kegiatan pagi pagi heheh selamat tidur"
SinkaJ_JKT48,"RT @officialJKT48: [INFO] Saksikan keseruan partisipasi Member JKT48 di @WIB_NET @netmediatama 24 September 2016, pukul 22.30 WIB !"
SinkaJ_JKT48,Selesai kuliah langsung otw ke rcti nih. Nonton ami award yah!! #JKT48atAMIAwards2016 #KonserNominasiAMI19
SinkaJ_JKT48,"RT @officialJKT48: [INFO] Music Download Card ""Love Trip"" akan tersedia di Merchandise Booth JKT48 Theater mulai hari ini pukul 19.00 WIB"
SinkaJ_JKT48,RT @officialJKT48: [INFO] Mengenai Pertunjukan JKT48 di AKB48 Theater
SinkaJ_JKT48,"Terimakasih untuk theater hariini! Tadi ada 3 mvp, salah satunya rayain mvp di aku, dukung aku dan team k3 terus yah"
SinkaJ_JKT48,RT @HITSRec: Foto bersama CEO HITS Records Ibu Lina Priscilla &amp; member @officialJKT48 menutup penjelasan press conference Single ke 14. htt
SinkaJ_JKT48,RT @HITSRec: Handshake untuk Single ke 14 akan dilaksanakan di Bandung. Untuk tanggal menunggu confirmation selanjutnya.
SinkaJ_JKT48,Selamat pagi
SinkaJ_JKT48,Besok pergi tuk bertemu yaaah hehehe
SinkaJ_JKT48,Jangan lupa sholat dzuhur dan makan siangnya yaaa~
SinkaJ_JKT48,"Yaudah karna besok kuliah pagi, jadi kumau bobo dulu yaaa, oyasuminka"
SinkaJ_JKT48,"Hehe semoga aku bisa sering2 muncul di tv yaa terus bisa belajar ngomongnya juga, masih belum terbiasa"
SinkaJ_JKT48,Gimana tadi aku dan teh melody di ini talk show? Mami aku barusan cerita dia ngakak nonton yg pas bagian games acting hahaha
SinkaJ_JKT48,RT @netmediatama: Imut banget ya @SinkaJ_JKT48 pake topi panda ini :D @officialJKT48 @IniTalk_Show #ITSManis
SinkaJ_JKT48,RT @netmediatama: Yang ini juga gak kalah manisnya loh @SinkaJ_JKT48 @IniTalk_Show #ITSManis
SinkaJ_JKT48,RT @netmediatama: Yeaay! Sudah mulai nih @Ini_Talkshow dg bintang tamu yg kece2 @MelodyJKT48_ @SinkaJ_JKT48 @MelaneyRicardo :D
SinkaJ_JKT48,RT @officialJKT48: Kira2 @SinkaJ_JKT48 &amp; @melodyJKT48 bakal bahas apa ya di program @Ini_Talkshow malam ini?
SinkaJ_JKT48,RT @Ini_Talkshow: Naahh disuruh nonton nih sm @melodyJKT48 &amp; @SinkaJ_JKT48 jgn sampe ga nntn yaaa!
SinkaJ_JKT48,Asikasik jangan lupa nonton yah!!
SinkaJ_JKT48,Hehehehe yukyuk
SinkaJ_JKT48,RT @HaiMagazine: @SinkaJ_JKT48 Bocorin Strategi Menang Janken Cuma di #GoVlognyaHAI Episode 07
SinkaJ_JKT48,@gabyJKT48
SinkaJ_JKT48,"Selesai latihan nih hehe~ tadi makan ramen sama sushi, enaaak kenyang banget"
SinkaJ_JKT48,"Sudah dirumah dan abis bersih bersih, sekarang kumau tidur. Sepertinya bakal hibernasi nih hahah xD selamat tidur"
SinkaJ_JKT48,Alhamdulillah yaa sudah selesai kegiatan its been a long daaaaaaay~
SinkaJ_JKT48,Happy saturday!!
SinkaJ_JKT48,Homeeeey~ selamat beristirahat
SinkaJ_JKT48,Alhamdulillah selesai kegiatan hariini~ gimana tadi yang nonton SBgN ketemu tomochin?? Aku ngga ketemu nih huhu
SinkaJ_JKT48,RT @HarukaN_JKT48: Baru selesai shooting sekarang aku mau ke kemana ya???
SinkaJ_JKT48,RT @HISTravelID: Come &amp; get your Japan Experience! Dapatkan tiket ke Jepang dgn harga termurah! 16 - 18 Sep 2016 di @MalTamanAnggrek
SinkaJ_JKT48,Haiii
SinkaJ_JKT48,Selamat beristirahat
SinkaJ_JKT48,"Baru sampe dirumah, tadi jalanannya macet banget. Trus tumben2an ketiduran di mobil padahal biasanya susah tidur haha"
SinkaJ_JKT48,"Besok aku ngga theateran dulu, tapi kalian tetep dateng yaah kapan lagi kan tomochin ke theater JKT48 heheh"
SinkaJ_JKT48,Alhamdulillah selesai semua kegiatan hariini uwuwuw
SinkaJ_JKT48,RT @officialJKT48: [VIDEO] JKT48 - Honda GIIAS 2016 @hondaisme
SinkaJ_JKT48,"RT @officialJKT48: [INFO] Saksikan penampilan JKT48 di @langitRTV ""Olimpiade Indonesia Cerdas"" hari ini, pukul 18.00 WIB!"
SinkaJ_JKT48,RT @officialJKT48: [INFO] Tomomi Itano akan Datang ke JKT48 Theater!
SinkaJ_JKT48,Tomochiiiiin @Della_JKT48 haha xD
SinkaJ_JKT48,Ohayou~ hariini ngga kesiangan kaya kemaren kok haha xD selamat beraktivitas yah
SinkaJ_JKT48,"Besok kuliah pagi, cus tidur~"
SinkaJ_JKT48,"Baru sampe dirumaaah, sebelum tidur mau memanjakan perut dulu (?) ahahah xD"
SinkaJ_JKT48,Selesai latihaannn
SinkaJ_JKT48,@Uty_JKT48 wkwkkwkw
SinkaJ_JKT48,RT @officialJKT48: [VIDEO] JKT48 Janken Competition 2016
SinkaJ_JKT48,@Ikha_JKT48 @Lidya_JKT48 sinisini
SinkaJ_JKT48,Selesai kuliah dan kegiatan hariini~ sekarang mau makan sama ucing @Ikha_JKT48
SinkaJ_JKT48,Hariini mulai masuk kuliah lagi huwouo semoga bisa tidur cepet
SinkaJ_JKT48,"Masih kumpul2 dirumah nenek nih, alhamdulillah tahun ini aku bisa ikut qurban lagi"
SinkaJ_JKT48,Selamat Hari Raya Idul Adha 1437 H bagi yang merayakan
SinkaJ_JKT48,"Yah semoga di team J nanti aku bisa lebih baik lagi dari sebelumnya, tetep dukung aku yah dimanapun aku berada"
S_AngelJKT48,Hallo~ sudah pada selesai nyoblos ya?? Pada ungu2 dong jari nyaa:D heheh.. Aku belum bisa nyoblos nih:(
S_AngelJKT48,RT @F_FeniJKT48: Oh ya tadi desain baju aku yang kepilih untuk baju 4 gulali yang baru haha cie cie makasih ya udah pilih aku
S_AngelJKT48,RT @F_FeniJKT48: Iii alhamdullilah banyak yang suka ya sama event nya hihi semoga 4 gulali makin banyak event event yaaa
S_AngelJKT48,"Amin.., makasih kakk ahrukaaa"
S_AngelJKT48,YUHU!! Terimakasih buat event Valentine's day with 4 Gulali kemarin semoga berkesan dan Happy Valentine's all
S_AngelJKT48,RT @N_ShaniJKT48: Nanti dateng ke event valentine 4 gulali asik deh kayanya~ membernya udh pada latihan trs dari kemarin jadi pasti bakal b
S_AngelJKT48,RT @bebyJKT48: Valentine's day beli coklat buat diri sendiri? Ih.. Mending dateng aja ke event nya 4 gulali. Dapet coklat + ditemani member
S_AngelJKT48,Oriiii chann Happy birthday !!! Wish u all the best Random girl yg suka bikin slime juga.. #Happ15OriJKT48 @OriJKT48_
S_AngelJKT48,Siapaa yg belum dpt coklat/hadiah/ucapan kasih sayang dr seseorang hari ini ?? Ayoo dtng ke event 4 Gulali hari inii .. Pstii dpt sesuatu
S_AngelJKT48,"14th February! The day of love~ Selamat hari kasih sayang,semoga hari ini dipenuhi kasih sayanggg let's spread love"
S_AngelJKT48,"Yuhuu,selesai latihan sm 4Gulali..Bnyk sekali surprise buat besok^^ jangan lupa dtng yaa~ show dimulai jam 19.30;) tiket msh bsa di beli loh"
S_AngelJKT48,"RT @gabyJKT48: Kalo belum ada rencana kemana-mana besok, ayo rayain bareng 4Gulali! Pasti seru! Dari kemarin persiapannya mantap"
S_AngelJKT48,"RT @officialJKT48: [INFO] Saksikan penampilan JKT48 di @dahSyatMusik @OfficialRCTI tgl 14 Februari 2017, pukul 08.30 WIB!"
S_AngelJKT48,RT @Jinan_JKT48: Besok ada event Valentine's Day with 4 Gulali di theater~ ayooo siapa yg datang?
S_AngelJKT48,Okk Kak melodyyy @melodyJKT48 @achanJKT48 @SinkaJ_JKT48 @F_FeniJKT48
S_AngelJKT48,RT @melodyJKT48: Goodluck for tomorrow 4 Gulali nanti mau coklatnya ya @achanJKT48 @SinkaJ_JKT48 @S_AngelJKT48 @F_FeniJKT48
S_AngelJKT48,RT @Acha_JKT48: Valentine's day kalian bakalan lebih seru lohh kalo dirayainnya bareng @achanJKT48 @F_FeniJKT48 @S_AngelJKT48 @SinkaJ_JKT48
S_AngelJKT48,"Halloo soree.. Hari ini ada kegiatan brng 4Gulali ga kerasa, besok udah tnggl 14Feb aja~ event pertama 4Gulaliii!! Excited and nervous"
S_AngelJKT48,RT @S_OktaJKT48: Jangan lupa nonton 4gulali besok ya di theater
S_AngelJKT48,RT @C_MichelleJKT48: Jangan lupa dateng ke event ini besokkk
S_AngelJKT48,RT @zarajkt48: goodnight! jangan lupa dtg ke event ini ya pasti seru bgt!
S_AngelJKT48,RT @kinalJKT48: anakanak lucu 4gulali bakal menghibuuur di hari valentine! ayo datang!
S_AngelJKT48,@S_AngelJKT48
S_AngelJKT48,RT @R_AninJKT48: Jangan lupa ramaikan Valentine's Day bersama 4Gulali !! Tanggal 14 feb 2017 di theater jkt48
S_AngelJKT48,RT @melodyJKT48: Ayana sedang mencari coklat untuk Valentine Event 4 Gulali. Jangan lupa datang ya tanggal 14 ke theater
S_AngelJKT48,Dtng yaa semuaa
S_AngelJKT48,"Seharian ini lg pusing memikirkan sesuatu,sesuatu yg belum pernah aku lakuin sebelumnya.. Susah ,tp buat 4Gulali ,semangattt"
S_AngelJKT48,Tiket masih tersedia!! Ayoo datangg ke event ini ditunggu kedatangannyaaa..
S_AngelJKT48,RT @officialJKT48: Tiket event ini masih tersedia dan bisa didapatkan hari ini juga di JKT48 Theater!
S_AngelJKT48,RT @officialJKT48: Udah siap merayakan Valentine bareng yang manis2? Ayo ramaikan Valentine's Day with 4 Gulali di JKT48 Theater!
S_AngelJKT48,RT @bebyJKT48: Baru pulang langsung ada yang latihan nih buat event valentine nya 4 gulali. Cie. Harus pada dateng ya!
S_AngelJKT48,Aku baru selesai kegiatan buat Event Valentine's day with 4Gulali jangan pda lupa datang yaa~ kan asik tuh besoknya libur
